,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
9005,58,1,322691,0,13,0,2,0,0,0,0,0,40,0,1
9009,31,5,117963,15,16,2,6,3,0,0,0,0,40,0,0
9013,46,3,119904,13,15,2,6,1,0,1,0,1564,55,0,1
9020,20,1,219835,4,10,2,5,1,0,0,0,0,30,0,0
9022,45,1,140644,2,9,0,3,0,0,0,0,0,50,0,1
9025,27,1,161683,3,7,0,2,0,0,0,0,0,42,0,0
9033,41,1,233130,4,10,0,8,0,0,0,0,0,40,0,1
9038,25,1,75759,2,9,0,12,0,0,0,0,0,44,0,1
9039,18,1,163332,2,9,2,3,3,0,1,0,0,22,0,0
9044,37,1,126011,5,11,3,4,3,0,0,0,0,40,0,0
9047,32,1,191777,5,11,2,0,1,1,1,0,0,35,16,0
9048,27,1,132686,11,8,2,2,3,0,0,0,0,50,0,0
9051,25,1,208591,0,13,2,6,3,0,0,0,0,40,0,0
9059,41,1,35166,13,15,0,6,0,0,0,15024,0,50,0,1
9061,23,1,223019,2,9,2,9,3,0,1,0,0,40,0,0
9065,41,1,230020,2,9,0,8,0,4,0,0,0,40,0,0
9072,37,0,268598,0,13,0,0,0,4,0,7298,0,50,30,1
9073,53,1,263729,4,10,4,9,1,0,1,0,0,40,0,0
9074,54,1,39493,5,11,0,12,0,0,0,0,0,20,0,0
9077,20,1,266400,4,10,2,6,3,0,1,0,0,48,0,0
9082,73,3,96262,2,9,5,9,1,0,1,0,0,40,0,0
9096,26,1,256737,3,7,0,12,0,0,0,0,0,40,0,0
9097,33,2,96480,8,14,2,6,1,0,1,0,0,40,29,0
9098,25,1,234263,0,13,2,3,1,0,0,0,0,40,0,0
9102,68,1,201732,4,10,3,9,2,0,1,0,0,40,0,0
9108,54,0,242606,8,14,0,3,0,0,0,4386,0,45,0,1
9112,25,1,61956,4,10,2,12,1,0,0,0,0,50,0,0
9119,28,1,103389,8,14,3,3,3,0,1,0,0,40,0,0
9122,34,1,202210,2,9,2,1,2,1,1,0,0,40,0,0
9124,33,0,281030,2,9,0,10,0,0,0,0,0,94,0,0
9128,18,5,119422,2,9,2,1,2,2,1,0,0,30,8,0
9133,20,3,41103,4,10,2,1,3,0,1,0,0,20,0,0
9134,38,2,193026,2,9,0,8,0,0,0,0,0,50,0,1
9138,27,1,61387,0,13,0,7,0,0,0,0,0,15,0,0
9139,25,1,254746,5,11,2,9,1,0,1,0,0,40,0,0
9152,32,3,175931,2,9,0,11,0,0,0,0,0,40,0,0
9154,53,1,123703,2,9,3,12,1,0,0,0,0,40,0,0
9159,21,1,189888,2,9,2,5,1,0,0,3325,0,60,0,0
9160,36,1,111545,2,9,0,8,0,0,0,0,0,70,0,0
9161,39,1,175972,4,10,0,1,5,0,1,0,0,15,0,0
9163,41,2,185057,8,14,2,6,1,0,1,0,0,40,0,0
9169,37,1,227597,4,10,0,8,0,0,0,0,0,40,0,0
9172,26,1,284078,4,10,2,9,1,0,0,0,0,40,0,0
9178,31,1,317761,0,13,2,7,1,0,0,0,0,40,0,0
9179,32,1,164197,0,13,0,0,0,0,0,0,0,60,0,1
9180,54,1,329266,2,9,0,8,0,0,0,0,0,44,0,1
9182,46,1,123598,4,10,0,3,0,0,0,0,0,48,0,1
9183,33,1,259931,3,7,4,2,4,0,0,0,0,30,0,0
9193,21,1,307315,4,10,2,9,2,0,0,0,0,40,0,0
9198,47,1,189680,0,13,0,3,0,0,0,0,1977,40,0,1
9201,35,1,150217,0,13,0,1,5,0,1,0,0,24,28,0
9203,21,1,197182,9,12,2,6,1,0,1,0,0,40,0,0
9204,37,1,241998,0,13,0,4,0,0,0,0,0,50,0,1
9205,48,4,156410,2,9,0,9,0,1,0,0,0,50,0,1
9206,58,1,473836,6,4,5,10,4,0,1,0,0,45,9,0
9209,22,1,318915,2,9,2,1,2,0,1,0,0,40,0,0
9210,28,0,175406,8,14,0,0,5,0,1,0,0,30,0,1
9211,33,1,193172,5,11,0,7,3,0,1,7688,0,50,0,1
9215,38,2,227154,0,13,0,8,0,2,0,0,0,40,15,0
9220,55,1,170169,2,9,4,9,1,0,1,0,0,40,0,0
9222,19,1,199441,2,9,2,6,1,0,1,0,0,40,0,0
9225,28,2,175262,9,12,0,11,0,0,0,0,2002,40,16,0
9229,32,1,208291,2,9,0,3,0,0,0,0,0,50,0,0
9236,23,1,173851,4,10,2,8,1,0,0,0,0,40,0,0
9237,50,1,162327,0,13,0,9,0,0,0,0,1902,50,2,1
9238,36,2,51424,2,9,3,9,2,0,1,0,0,40,0,0
9241,38,1,233194,2,9,0,3,0,1,0,0,0,40,0,1
9250,26,1,302603,2,9,2,12,3,0,0,0,0,45,0,0
9253,45,1,179135,2,9,3,9,1,0,1,0,0,40,0,0
9256,36,1,312206,2,9,0,2,0,0,0,0,0,40,0,0
9261,39,1,192251,7,6,3,1,1,0,1,0,0,60,0,0
9263,26,4,211596,8,14,2,6,1,0,0,0,0,40,0,0
9266,53,2,20676,2,9,0,0,0,3,0,0,0,48,0,0
9268,34,2,124827,4,10,0,0,0,0,0,0,0,40,0,1
9274,59,0,357943,0,13,0,0,0,0,0,0,0,40,0,1
9278,36,1,215392,0,13,3,4,1,0,1,0,0,40,0,0
9286,27,1,401723,2,9,2,9,1,1,1,0,0,40,0,0
9296,35,0,169426,9,12,0,8,0,0,0,0,0,40,0,0
9298,33,1,50276,0,13,2,0,1,0,0,0,0,40,0,0
9302,64,5,195366,0,13,0,6,0,0,0,0,0,40,0,0
9307,29,0,394927,4,10,2,8,1,0,0,0,0,45,0,0
9317,32,1,188246,2,9,3,8,3,0,0,0,0,40,0,0
9320,34,0,123429,2,9,0,3,0,0,0,0,0,60,0,0
9326,31,2,295589,4,10,2,9,3,1,0,0,0,40,0,0
9327,22,1,370548,5,11,2,8,1,0,0,0,0,30,0,0
9330,26,1,55860,4,10,2,9,1,1,1,0,0,40,0,0
9335,38,1,104089,5,11,2,8,3,0,0,0,0,40,0,0
9338,27,1,236246,9,12,0,0,0,0,0,0,0,40,0,0
9343,20,1,262749,4,10,2,1,3,0,0,0,0,35,0,0
9346,27,1,177761,4,10,0,10,0,4,0,0,0,50,0,0
9358,18,1,97318,2,9,2,7,3,0,1,0,0,35,0,0
9366,19,1,158343,4,10,2,4,3,0,1,0,0,40,2,0
9370,36,1,180150,11,8,3,5,1,0,0,0,0,40,0,0
9371,23,1,239539,2,9,2,2,3,2,0,0,0,40,15,0
9372,58,1,281792,0,13,0,6,0,0,0,0,0,40,0,1
9376,42,1,194636,2,9,0,3,0,0,0,0,0,40,0,0
9380,39,1,358837,4,10,2,4,2,1,1,0,0,40,0,0
9381,20,1,174685,2,9,2,1,3,0,0,0,0,40,0,0
9385,18,1,115215,2,9,2,1,3,0,0,0,0,25,0,0
9386,43,0,152958,2,9,0,0,0,0,0,0,0,35,0,1
9394,18,1,182042,3,7,2,1,3,0,1,0,0,19,0,0
9401,36,3,96468,8,14,2,6,3,0,1,0,0,40,0,0
9413,30,1,255004,9,12,3,3,1,0,0,0,0,52,0,0
9416,42,4,132125,0,13,0,0,0,0,0,0,0,52,0,1
9420,33,1,245777,2,9,3,3,1,0,0,0,0,40,0,0
9429,27,1,170017,0,13,0,6,0,0,0,0,0,40,0,0
9435,45,1,179428,4,10,0,12,0,0,0,0,0,55,0,0
9446,28,1,398220,14,3,2,8,4,0,0,0,0,40,3,0
9449,55,1,172666,4,10,0,8,0,0,0,0,0,40,0,1
9450,29,0,32280,2,9,2,10,1,0,0,0,0,45,0,0
9452,19,1,57329,4,10,2,7,3,0,1,0,0,30,12,0
9455,23,1,274797,2,9,2,5,3,0,0,0,0,25,0,0
9460,49,3,354529,4,10,2,9,1,0,1,0,0,40,0,0
9462,26,1,189590,4,10,2,9,1,0,0,0,0,30,0,0
9463,23,3,298871,4,10,0,9,0,2,0,0,0,40,26,0
9473,37,1,161111,0,13,2,3,1,0,1,0,0,40,0,0
9486,25,1,92093,0,13,0,0,0,0,0,0,0,20,0,0
9489,46,1,142719,2,9,1,10,1,0,0,0,0,65,0,0
9493,52,1,190333,4,10,0,9,0,0,0,0,0,40,0,1
9496,17,2,148194,3,7,2,9,3,0,1,0,0,12,0,0
9499,19,1,217769,4,10,2,1,3,0,1,0,0,15,0,0
9500,27,1,180553,2,9,0,7,5,0,1,0,0,40,0,1
9506,43,3,41834,2,9,0,12,0,0,0,0,0,38,0,1
9511,19,1,280146,4,10,2,5,3,0,0,0,0,20,0,0
9517,27,2,200492,0,13,2,6,3,0,1,0,0,40,0,0
9518,25,1,193820,8,14,2,6,3,0,1,0,0,40,0,0
9521,33,1,101345,2,9,0,0,5,0,1,0,0,42,21,1
9522,40,1,140559,2,9,5,1,2,0,1,0,0,25,0,0
9523,40,5,64885,8,14,0,3,0,0,0,0,0,70,0,1
9524,31,1,402361,2,9,0,8,0,0,0,0,0,40,0,0
9525,33,1,143582,2,9,4,1,2,2,1,0,0,48,17,0
9543,27,1,244315,2,9,3,8,4,4,0,0,0,40,0,0
9549,69,1,476653,0,13,0,7,0,0,0,0,0,20,0,0
9550,40,0,162312,2,9,0,8,0,2,0,0,0,66,31,0
9565,36,0,219611,0,13,2,3,1,1,1,2174,0,50,0,0
9566,49,1,200471,3,7,2,1,1,0,0,0,0,60,0,0
9574,19,1,113546,3,7,2,8,1,0,0,0,0,56,0,0
9576,34,1,136997,2,9,3,9,2,0,1,0,0,35,0,0
9581,39,1,141802,4,10,3,9,2,1,1,0,0,40,0,0
9587,62,1,150693,2,9,5,9,1,0,1,0,0,42,0,0
9589,45,3,35969,8,14,0,6,0,0,0,0,0,60,0,1
9592,53,1,213378,2,9,4,3,1,0,1,0,0,33,0,0
9595,58,2,239405,14,3,3,1,4,1,1,0,0,40,22,0
9600,29,5,87745,4,10,2,0,1,0,0,0,0,60,0,0
9604,23,2,129232,2,9,2,9,3,0,0,0,0,40,0,0
9605,22,1,100345,0,13,2,8,1,0,0,13550,0,55,0,1
9607,25,1,251854,3,7,2,9,3,1,1,0,0,40,0,0
9611,19,1,232368,4,10,2,1,3,0,1,0,0,35,0,0
9614,28,1,274690,0,13,2,9,1,0,0,0,0,45,0,0
9621,21,1,225890,4,10,2,1,4,0,1,0,0,30,0,0
9622,24,3,147147,0,13,2,9,1,1,1,0,0,20,0,0
9625,34,2,188682,0,13,1,6,1,0,1,0,0,40,0,0
9628,21,1,314182,2,9,2,1,1,0,1,0,0,40,0,0
9629,43,1,220776,8,14,0,0,0,0,0,0,0,35,0,1
9630,31,2,189269,2,9,2,11,3,0,0,0,0,40,0,0
9641,42,1,121055,4,10,2,3,1,0,0,0,0,45,0,0
9645,43,1,262038,14,3,1,10,2,0,0,0,0,35,3,0
9649,39,1,43712,2,9,0,0,0,0,0,7298,0,40,0,1
9653,25,1,134113,0,13,2,9,1,0,0,0,0,30,0,0
9654,47,2,165822,4,10,3,12,2,0,0,0,0,40,0,0
9656,41,2,74581,0,13,3,6,2,0,0,0,0,65,0,0
9663,35,1,186845,13,15,0,6,0,0,0,0,0,45,0,1
9664,52,1,159908,11,8,2,2,1,0,0,0,0,40,0,0
9670,19,1,293928,2,9,2,9,3,0,1,0,0,20,0,0
9671,21,1,208503,4,10,2,12,3,0,0,0,0,10,0,0
9681,38,1,252250,3,7,3,2,1,0,0,0,0,65,0,0
9684,60,2,113658,4,10,0,9,5,0,1,0,0,35,0,0
9688,22,3,186634,11,8,2,0,1,0,0,0,0,50,0,1
9690,26,1,247455,0,13,0,3,5,0,1,5178,0,42,0,1
9693,27,1,200802,4,10,2,4,1,0,1,0,0,40,0,0
9694,27,1,156266,2,9,2,3,3,3,0,0,0,20,0,0
9701,30,1,209900,0,13,0,8,0,0,0,0,0,40,0,0
9702,26,3,272986,9,12,2,9,3,1,1,0,0,8,0,0
9704,46,1,82946,2,9,2,3,1,0,1,0,0,40,0,0
9707,43,2,269733,2,9,4,1,1,0,0,0,0,40,0,0
9709,36,1,179468,2,9,3,8,1,0,0,0,0,40,0,0
9713,24,1,359828,0,13,0,6,0,0,0,0,0,44,0,1
9717,41,0,214541,2,9,3,12,1,0,0,0,1590,40,0,0
9720,47,2,247676,8,14,3,6,2,0,1,5455,0,45,0,0
9722,52,1,329733,4,10,2,0,1,0,0,0,0,40,0,0
9724,26,1,176520,2,9,2,9,1,0,0,0,0,53,0,0
9730,48,5,254291,0,13,0,0,0,0,0,7298,0,50,0,1
9731,62,1,159908,4,10,0,9,5,0,1,0,0,38,0,1
9735,78,1,180239,8,14,5,8,2,2,0,0,0,40,31,0
9742,64,1,265661,2,9,0,12,0,0,0,0,0,40,0,0
9747,24,1,194604,0,13,2,3,3,0,1,0,0,15,0,0
9756,36,1,732569,1,5,3,9,2,0,1,0,0,40,0,0
9769,57,1,298507,0,13,0,6,0,0,0,3103,0,40,0,1
9779,42,1,250536,4,10,4,1,2,1,1,0,0,21,22,0
9781,58,1,51499,5,11,0,8,0,0,0,0,0,40,0,0
9786,30,1,54608,0,13,0,9,0,0,0,0,0,40,0,0
9789,23,1,201145,2,9,2,8,1,0,0,0,0,65,0,0
9794,36,1,111128,0,13,0,6,0,0,0,0,0,48,0,1
9795,32,2,157887,2,9,0,8,0,0,0,0,0,40,0,0
9797,47,5,168191,4,10,0,8,0,0,0,0,0,40,0,0
9800,44,1,721161,4,10,4,2,1,1,0,0,0,40,0,0
9801,36,1,188069,4,10,0,0,0,0,0,0,0,50,0,1
9803,17,1,52967,7,6,2,1,3,0,1,0,0,6,0,0
9804,18,1,177578,2,9,2,3,3,0,1,0,0,38,0,0
9805,30,5,185384,4,10,0,0,5,0,1,0,0,25,0,0
9809,50,1,34233,2,9,0,10,0,0,0,0,0,50,0,0
9816,67,1,222899,5,11,3,6,2,0,1,0,0,40,0,0
9817,40,0,123306,13,15,0,6,0,0,0,0,0,45,0,1
9822,25,1,57635,5,11,0,3,5,0,1,0,0,42,0,1
9823,35,2,162651,0,13,3,6,1,0,0,0,0,40,30,0
9825,38,2,84570,4,10,2,9,3,3,1,0,0,40,0,0
9829,50,5,204447,4,10,3,11,1,0,0,0,0,40,0,0
9831,67,1,35015,8,14,2,6,1,0,0,0,0,99,0,0
9834,29,1,193125,2,9,2,2,1,0,1,0,0,40,0,0
9856,40,2,233891,2,9,2,9,2,1,1,0,0,35,0,0
9858,35,1,474136,2,9,2,8,1,0,0,0,1408,40,0,0
9865,44,1,68729,4,10,0,3,0,2,0,0,1902,40,0,1
9870,23,1,84648,4,10,2,3,3,0,1,0,0,25,0,0
9877,58,1,150560,0,13,3,9,1,0,1,14084,0,40,0,1
9885,68,1,76371,2,9,0,7,0,0,0,0,0,35,0,0
9886,37,1,80410,3,7,0,1,0,0,0,0,0,40,0,0
9921,44,1,85604,2,9,3,8,1,0,0,0,0,40,0,1
9924,51,1,199995,1,5,0,8,0,0,0,0,0,50,0,1
9934,27,1,176683,2,9,2,1,1,0,0,0,0,48,0,0
9939,43,4,325706,13,15,0,6,0,2,0,0,0,50,8,1
9941,37,0,301568,2,9,0,6,5,0,1,0,0,35,0,1
9942,27,1,339956,2,9,0,12,0,1,0,0,0,60,0,0
9947,25,1,362826,2,9,2,5,4,0,0,0,0,45,0,0
9952,30,3,137613,8,14,0,6,0,2,0,0,0,17,11,0
9953,67,0,354405,2,9,5,1,1,0,1,0,0,20,0,0
9954,32,1,130057,2,9,0,3,0,0,0,0,0,55,0,1
9960,19,1,228238,2,9,2,2,4,0,0,0,0,40,3,0
9963,20,1,289944,4,10,2,6,1,0,1,0,0,20,0,0
9964,41,1,116103,2,9,5,0,4,0,0,914,0,40,0,0
9974,46,2,111558,4,10,3,2,3,0,1,0,0,40,0,0
9979,47,2,287320,8,14,2,6,1,0,0,0,0,40,0,0
9987,67,1,274451,6,4,0,7,0,0,0,0,0,40,0,0
9994,34,0,175697,5,11,0,8,0,0,0,0,0,75,0,0
10002,54,1,257337,4,10,0,8,0,0,0,0,0,40,0,1
10003,49,5,213354,8,14,4,0,1,0,0,0,0,70,0,1
10008,53,1,46155,2,9,0,14,4,0,1,0,0,40,0,0
10009,68,1,138714,0,13,0,6,0,0,0,0,0,55,0,1
10011,30,1,496414,15,16,2,6,1,0,0,0,0,40,2,0
10012,24,1,19410,2,9,3,3,2,3,1,0,0,48,0,0
10018,45,1,162494,2,9,2,3,3,0,1,0,0,19,0,0
10019,35,1,171968,2,9,0,2,0,0,0,0,0,40,0,0
10022,18,1,123343,3,7,2,3,1,0,1,0,0,30,0,0
10023,49,1,105449,0,13,2,14,1,0,0,0,0,25,0,0
10025,45,2,102359,0,13,0,6,0,0,0,0,0,37,0,0
10027,28,1,154571,4,10,0,0,0,2,0,0,0,40,15,0
10033,28,1,34335,2,9,3,3,1,3,0,14084,0,40,0,1
10043,28,1,96226,2,9,0,8,0,0,0,0,0,45,0,0
10052,61,1,193479,2,9,5,9,2,0,1,0,0,24,0,0
10060,52,1,204402,2,9,0,12,0,0,0,0,0,85,0,1
10065,71,1,179574,13,15,0,6,0,0,0,0,0,12,0,1
10069,45,1,210875,2,9,0,8,0,0,0,0,0,40,0,0
10071,28,2,216965,4,10,0,11,0,0,0,0,0,40,0,0
10072,18,1,201554,4,10,2,2,1,0,1,0,0,15,0,0
10080,31,1,145377,0,13,0,3,0,0,0,0,0,60,0,0
10094,19,1,167428,4,10,2,7,3,0,0,0,0,40,0,0
10098,51,1,203015,2,9,0,7,0,0,0,0,0,40,0,0
10100,27,5,120126,1,5,2,8,3,0,0,0,0,40,0,0
10102,61,1,179761,2,9,0,7,0,0,0,0,0,40,0,1
10105,52,1,49243,2,9,0,2,0,0,0,0,0,40,0,0
10110,19,1,400356,4,10,2,7,3,0,0,0,0,40,0,0
10120,20,1,122649,2,9,2,1,1,0,1,0,0,30,0,0
10122,50,2,259377,8,14,0,6,5,0,1,15024,0,40,0,1
10128,17,1,186677,3,7,2,5,3,0,0,0,0,12,0,0
10134,26,1,252406,2,9,4,9,2,0,1,0,0,40,0,0
10138,38,1,101192,4,10,2,1,1,0,0,0,0,40,0,0
10140,51,1,94081,2,9,2,8,1,0,0,0,0,40,0,1
10141,24,1,329408,3,7,2,5,1,0,0,0,0,40,0,0
10146,37,1,173968,2,9,0,12,0,0,0,0,0,40,0,0
10148,23,1,96585,2,9,2,5,1,0,0,0,0,30,0,0
10150,58,1,210673,4,10,0,9,5,0,1,0,0,40,0,1
10156,28,1,362491,2,9,2,5,3,0,0,0,0,40,0,0
10157,24,1,94395,4,10,2,8,1,0,0,0,0,40,0,0
10158,20,1,320047,7,6,1,5,1,0,0,0,0,40,0,0
10159,54,1,98535,0,13,0,0,0,0,0,0,0,40,0,1
10184,42,0,115323,15,16,2,6,1,0,0,0,0,7,2,0
10193,51,4,27166,2,9,0,4,0,0,0,0,0,40,0,0
10194,19,1,299598,2,9,2,5,3,0,0,0,0,16,0,0
10195,23,1,122048,2,9,2,2,1,0,1,0,0,40,0,0
10198,43,1,34007,2,9,0,8,0,0,0,0,0,40,0,1
10205,29,1,183627,2,9,0,2,0,0,0,3137,0,48,27,0
10208,42,1,186376,0,13,0,1,0,2,0,0,0,72,15,1
10209,32,1,290964,0,13,2,3,1,0,1,0,1590,40,0,0
10215,29,1,203833,0,13,2,6,1,1,0,0,0,40,0,0
10218,52,0,135339,4,10,0,8,0,2,0,0,0,40,2,1
10220,31,1,128591,1,5,3,12,1,0,0,0,0,40,0,0
10225,30,1,391114,2,9,0,5,0,0,0,0,0,60,0,0
10233,33,1,96635,4,10,2,3,1,2,0,0,0,26,31,0
10237,37,1,110713,2,9,0,3,0,0,0,0,0,50,0,1
10238,20,1,201204,2,9,2,5,3,0,0,0,0,40,0,0
10239,24,1,197666,0,13,2,0,1,0,1,0,0,40,0,0
10242,41,1,224799,4,10,0,8,0,0,0,0,0,40,0,0
10243,42,0,89942,4,10,0,8,0,0,0,0,0,40,0,0
10244,20,1,238685,4,10,2,3,1,0,1,0,0,30,0,0
10247,21,1,190805,2,9,0,5,0,0,0,0,0,32,0,0
10254,31,1,204752,11,8,2,3,3,0,0,0,0,32,0,0
10269,40,0,284706,13,15,0,6,0,3,0,0,1977,60,0,1
10274,41,1,121718,4,10,0,8,0,0,0,0,0,40,20,0
10277,25,1,123095,4,10,2,9,3,0,0,0,1590,40,0,0
10291,59,1,245196,7,6,0,12,0,1,0,0,0,40,0,1
10297,37,1,176293,4,10,1,6,1,0,1,0,0,30,0,0
10298,51,2,108435,2,9,0,8,0,0,0,0,0,40,0,0
10299,48,1,161187,2,9,2,9,1,0,1,2463,0,40,0,0
10302,25,1,182866,2,9,2,5,3,0,0,0,0,40,0,0
10306,28,1,189346,2,9,2,5,3,0,0,0,0,48,0,0
10311,26,1,104045,2,9,2,1,3,0,1,0,0,30,0,0
10313,64,4,173754,2,9,0,9,0,0,0,0,0,40,0,0
10316,40,3,177083,8,14,2,0,1,0,1,0,0,35,0,0
10324,35,3,483530,4,10,3,4,2,0,1,0,0,40,0,0
10328,70,1,172652,8,14,0,7,0,0,0,0,0,8,0,0
10331,37,3,348960,0,13,0,6,0,0,0,0,0,36,0,1
10332,24,1,329530,1,5,0,3,0,0,0,0,0,45,3,0
10340,27,1,156266,1,5,0,10,0,3,0,0,0,40,0,0
10342,61,1,160625,0,13,0,7,0,0,0,4386,0,15,0,1
10343,39,0,331481,0,13,3,8,1,1,0,0,1669,60,2,0
10345,28,1,261725,10,2,2,2,1,0,1,0,0,40,3,0
10356,29,1,160731,2,9,0,8,0,0,0,0,0,45,0,1
10358,50,1,166758,4,10,3,1,1,0,1,0,0,15,0,0
10359,32,1,183811,2,9,0,5,0,0,0,2829,0,40,0,0
10364,42,3,211915,4,10,4,4,2,0,1,0,0,40,0,0
10381,38,1,212245,4,10,0,8,0,0,0,0,0,40,0,0
10382,22,3,190625,0,13,0,0,0,0,0,0,0,20,0,0
10386,26,0,189238,4,10,2,6,1,0,1,0,0,4,3,0
10395,25,2,334133,8,14,2,6,3,0,0,0,0,20,0,0
10398,43,1,397963,2,9,3,5,1,0,0,594,0,16,0,0
10399,46,1,182533,0,13,2,9,2,2,1,0,0,40,15,0
10404,39,1,299828,14,3,4,3,2,1,1,0,0,30,30,0
10406,31,1,103435,0,13,0,3,0,0,0,0,0,50,0,1
10411,67,1,192916,2,9,0,7,0,0,0,3818,0,11,0,0
10427,37,1,114765,4,10,2,2,1,0,1,0,0,40,0,0
10429,28,5,204247,0,13,0,6,0,0,0,0,0,50,0,1
10432,22,5,150683,2,9,2,2,3,0,0,0,0,24,0,0
10444,63,5,80572,0,13,0,10,0,0,0,0,0,40,0,1
10446,51,4,237819,0,13,0,6,0,0,0,0,0,50,0,1
10456,27,1,94064,5,11,3,2,1,0,0,0,0,40,0,0
10460,58,1,210031,2,9,3,7,2,0,0,0,0,40,0,0
10466,50,3,242517,0,13,3,0,1,0,1,0,0,40,0,0
10467,63,1,298113,4,10,3,1,1,0,0,0,0,40,0,0
10468,44,0,277783,8,14,2,10,3,0,0,0,0,99,0,0
10469,48,1,155862,2,9,3,12,1,0,0,0,0,65,0,0
10472,23,1,231160,4,10,2,1,3,0,0,0,0,25,0,0
10475,19,1,105460,4,10,2,7,3,0,0,0,0,20,16,0
10481,31,1,129761,2,9,2,0,2,0,1,0,0,40,0,0
10485,18,1,255282,3,7,2,7,3,1,0,0,1602,48,0,0
10487,27,1,285897,2,9,0,6,0,0,0,0,1848,45,0,1
10489,52,4,192386,8,14,0,0,0,0,0,5013,0,40,0,0
10493,48,2,177018,8,14,0,6,0,0,0,0,0,50,0,1
10498,74,0,119129,2,9,0,3,0,0,0,0,2149,20,0,0
10508,45,1,191858,2,9,0,2,0,0,0,0,0,45,0,1
10512,37,1,100508,2,9,0,8,0,0,0,0,0,40,0,1
10513,21,1,148294,2,9,2,10,3,0,0,0,0,20,0,0
10519,25,1,199947,2,9,0,9,5,0,1,0,0,40,0,0
10520,26,2,386949,2,9,3,9,2,0,1,0,0,25,0,0
10522,56,0,196307,0,13,2,6,1,0,0,0,0,20,0,0
10526,23,3,502316,0,13,2,6,1,0,1,0,0,40,0,0
10531,60,1,26756,2,9,5,3,1,0,1,0,0,50,0,0
10532,54,1,101890,2,9,5,3,2,0,1,0,0,40,0,0
10533,38,1,192337,8,14,0,6,0,0,0,0,0,40,16,1
10537,20,1,197752,4,10,2,8,2,0,0,0,0,40,0,0
10540,51,0,125417,8,14,0,0,0,0,0,0,0,42,0,1
10542,36,1,146412,4,10,3,9,2,0,1,0,0,40,0,0
10544,41,1,53956,0,13,3,3,1,0,0,0,1980,56,0,0
10551,38,1,33887,2,9,2,2,4,0,0,0,0,40,0,0
10560,21,1,109952,2,9,0,8,0,0,0,0,0,40,0,0
10569,40,2,243580,0,13,0,6,0,0,0,0,0,48,0,0
10572,23,1,219535,2,9,2,0,3,0,0,0,0,40,0,0
10583,43,1,241895,0,13,0,0,0,0,0,0,0,50,0,1
10586,20,1,366929,4,10,2,9,3,0,1,0,0,35,0,0
10594,45,1,117409,4,10,0,0,0,0,0,0,0,40,0,1
10602,31,1,188246,8,14,0,6,0,0,0,0,0,50,0,0
10603,20,1,279763,3,7,2,8,1,1,0,0,0,25,0,0
10607,25,1,204219,2,9,2,9,2,0,1,0,0,40,3,0
10608,28,3,210498,2,9,0,11,0,0,0,0,0,40,0,0
10616,51,3,68898,5,11,3,4,1,0,0,0,2444,39,0,1
10618,53,1,311350,0,13,0,0,0,0,0,0,0,50,0,1
10631,20,1,94057,4,10,2,1,3,0,0,0,0,15,0,0
10635,36,4,184556,0,13,0,0,5,0,1,0,0,40,0,0
10636,46,1,268281,0,13,2,6,1,0,1,0,0,40,0,0
10644,43,1,174325,6,4,0,12,0,1,0,0,0,40,0,0
10651,33,0,223046,2,9,2,8,1,0,0,0,0,40,0,0
10654,34,2,183801,0,13,2,1,1,0,0,0,0,14,0,0
10655,40,1,116218,4,10,4,9,2,0,1,0,0,45,0,0
10659,65,2,146454,8,14,0,6,0,0,0,0,1648,4,32,0
10662,18,1,376647,2,9,2,5,3,0,0,2176,0,25,0,0
10665,24,1,194654,2,9,0,11,0,0,0,0,0,40,0,0
10667,40,1,226902,8,14,0,0,0,0,0,15024,0,50,0,1
10672,57,0,57071,4,10,0,8,0,0,0,3137,0,40,0,0
10683,46,1,443179,0,13,3,7,1,0,1,0,0,8,0,0
10685,24,1,100345,0,13,2,6,3,0,0,0,0,20,0,0
10694,25,3,157617,2,9,2,0,1,0,0,0,0,40,0,0
10696,31,1,77143,11,8,4,12,2,1,0,0,0,40,0,0
10701,33,1,221966,0,13,2,6,1,0,0,2202,0,50,0,0
10707,34,0,426431,0,13,0,8,0,0,0,0,0,40,0,0
10711,20,1,194504,4,10,4,3,2,1,1,0,0,40,0,0
10720,32,1,207301,2,9,2,5,1,0,1,0,0,40,0,0
10721,29,1,293073,0,13,2,3,1,0,0,0,0,50,0,1
10722,36,1,210452,0,13,3,6,2,0,0,0,0,45,0,0
10733,37,1,208391,4,10,0,12,0,0,0,0,0,40,0,1
10736,30,1,243190,13,15,0,6,0,2,0,0,0,20,8,1
10742,37,1,231180,2,9,0,2,0,0,0,0,0,40,0,0
10751,22,1,310380,2,9,2,9,2,1,1,0,0,40,0,0
10764,20,1,199268,4,10,2,1,3,0,1,0,0,20,0,0
10766,34,1,203488,4,10,0,12,0,0,0,0,0,40,0,0
10779,23,1,284898,4,10,2,0,3,0,0,0,0,30,0,0
10785,45,1,242994,4,10,2,3,1,0,0,0,0,52,0,0
10788,47,1,140045,2,9,4,9,2,0,1,0,0,40,0,0
10790,40,1,226585,4,10,0,9,5,0,1,0,0,35,0,1
10797,40,1,124915,2,9,0,2,0,0,0,0,0,40,0,0
10799,45,2,215862,15,16,0,0,0,0,0,7688,0,45,0,1
